isbn,section,title,page
9781852334178,IV,Future Work,147
9781852337612,1,Markov jump linear systems,1
9781852337612,2,Background material,15
9781852337612,3,On stability,29
9781852337612,4,Optimal control,71
9781852337612,5,Filtering,101
9781852337612,6,Quadratic optimal control with partial information,131
9781852337612,7,H[subscript [infinity]]-control,143
9781852337612,8,Design techniques and examples,167
9781852337612,A,Could algebraic Riccati equations,203
9781852337612,B,Auxiliary results for the linear filtering problem with [theta](k) unknown,229
9781852337612,C,Auxiliary results for the H[subscript 2]-control problem,249
9781852337636,1,Bayesian Chronological Data Interpretation: Where Now?,1
9781852337636,2,Pragmatic Bayesians: a Decade of Integrating Radiocarbon Dates into Chronological Models,25
9781852337636,3,Bayesian Inference of Calibration Curves: Application to Archaeomagnetism,43
9781852337636,4,The Synchronization of Civilizations in the Eastern Mediterranean in the Second Millennium BC: Natural Science Dating Attempts,83
9781852337636,5,Applications of Formal Model Choice to Archaeological Chronology Building,111
9781852337636,6,Complicated Relations and Blind Dating: Formal Analysis of Relative Chronological Structures,129
9781852337636,7,Genealogies from Time-Stamped Sequence Data,149
9781852337636,8,"Tephrochronology and its Application to Late Quaternary Environmental Reconstruction, with Special Reference to the North Atlantic Islands",173
9781852337636,9,Constructing Chronologies of Sea-Level Change from Salt-Marsh Sediments,189
9781852337636,10,A Framework for Analysing Fossil Record Data,213
9781852337636,11,Taking Bayes Beyond Radiocarbon: Bayesian Approaches to Some Other Chronometric Methods,231
9781852337773,1,Weak convergence of stochastic processes,1
9781852337773,1.1,Introductory remarks,2
9781852337773,1.2,Weak convergence in R[subscript m],10
9781852337773,1.3,Weak convergence in metric spaces,14
9781852337773,1.4,The space D of cadlag functions,21
9781852337773,1.5,J-continuous functionals,32
9781852337773,1.6,J-convergence of cadlag processes,40
9781852337773,2,Weak convergence of randomly stopped stochastic processes,63
9781852337773,2.1,Introductory remarks,64
9781852337773,2.2,Randomly stopped scalar cadlag processes,73
9781852337773,2.3,Randomly stopped vector cadlag processes,77
9781852337773,2.4,Weakened continuity conditions,88
9781852337773,2.5,Iterated weak limits,107
9781852337773,2.6,Scalar compositions of cadlag processes,112
9781852337773,2.7,Vector compositions of cadlag processes,122
9781852337773,2.8,Translation theorems,130
9781852337773,2.9,Randomly stopped locally compact cadlag processes,139
9781852337773,3,J-convergence of compositions of stochastic processes,147
9781852337773,3.1,Introductory remarks,148
9781852337773,3.2,Compositions with asymptotically continuous components,158
9781852337773,3.3,Asymptotically continuous external processes,165
9781852337773,3.4,Asymptotically continuous internal stopping processes,173
9781852337773,3.5,Semi-vector compositions of cadlag functions,181
9781852337773,3.6,Semi-vector compositions of cadlag processes,189
9781852337773,3.7,Vector compositions of cadlag functions,200
9781852337773,3.8,Vector compositions of cadlag processes,214
9781852337773,4,Summary of applications,229
9781852337773,4.1,Introductory remarks,231
9781852337773,4.2,Randomly stopped sum-processes,240
9781852337773,4.3,Generalised exceeding processes,251
9781852337773,4.4,Step generalised exceeding processes,271
9781852337773,4.5,Sum-processes with renewal stopping,280
9781852337773,4.6,Accumulation processes,292
9781852337773,4.7,Extremes with random sample size,303
9781852337773,4.8,Mixed sum-max processes,310
9781852337773,4.9,Max-processes with renewal stopping,322
9781852337773,4.10,Shock processes,329
9781852338060,1,Basic statistical concepts,3
9781852338060,2,Statistical reliability with applications,49
9781852338060,3,Weibull distributions and their applications,63
9781852338060,4,Characterizations of probability distributions,79
9781852338060,5,Two-dimensional failure modeling,97
9781852338060,6,Prediction intervals for reliability growth models with small sample sizes,113
9781852338060,7,Promotional warranty policies : analysis and perspectives,125
9781852338060,8,Stationary marked point processes,137
9781852338060,9,"Modeling and analyzing yield, burn-in and reliability for semiconductor manufacturing : overview",153
9781852338060,10,Statistical methods for quality and productivity improvement,173
9781852338060,11,Statistical methods for product and process improvement,193
9781852338060,12,Robust optimization in quality engineering,213
9781852338060,13,Uniform design and its industrial applications,229
9781852338060,14,Cuscore statistics; directed process monitoring for early problem detection,249
9781852338060,15,Chain sampling,263
9781852338060,16,Some statistical models for the monitoring of high-quality processes,281
9781852338060,17,Monitoring process variability using EWMA,291
9781852338060,18,Multivariate statistical process control schemes for controlling a mean,327
9781852338060,19,Statistical survival analysis with applications,347
9781852338060,20,Failure rates in heterogeneous populations,369
9781852338060,21,Proportional hazards regression models,387
9781852338060,22,Accelerated life test models and data analysis,397
9781852338060,23,Statistical approaches to planning of accelerated reliability testing,427
9781852338060,24,End-to-end (E2E) testing and evaluation of high-assurance systems,443
9781852338060,25,Statistical models in software reliability and operations research,477
9781852338060,26,An experimental study of human factors in software reliability based on a quality engineering approach,497
9781852338060,27,Statistical models for predicting reliability of software systems in random environments,507
9781852338060,28,Measures of influence and sensitivity in linear regression,523
9781852338060,29,Logistic regression tree analysis,537
9781852338060,30,Tree-based methods and their applications,551
9781852338060,31,Image registration and unknown coordinate systems,571
9781852338060,32,Statistical genetics for genomic data analysis,591
9781852338060,33,Statistical methodologies for analyzing genomic data,607
9781852338060,34,Statistical methods in proteomics,623
9781852338060,35,Radial basis functions for data mining,639
9781852338060,36,Data mining methods and applications,651
9781852338060,37,"Bootstrap, Markov chain and estimating function",673
9781852338060,38,Random effects,687
9781852338060,39,Cluster randomized trials : design and analysis,705
9781852338060,40,A two-way semilinear model for normalization and analysis of microarray data,719
9781852338060,41,Latent variable models for longitudinal data with flexible measurement schedule,737
9781852338060,42,Genetic algorithms and their applications,749
9781852338060,43,Scan statistics,775
9781852338060,44,Condition-based failure prediction,791
9781852338060,45,Statistical maintenance modeling for complex systems,807
9781852338060,46,Statistical models on maintenance,835
9781852338060,47,Risks and assets pricing,851
9781852338060,48,Statistical management and modeling for demand of spare parts,905
9781852338060,49,Arithmetic and geometric processes,931
9781852338060,50,Six sigma,957
9781852338060,51,Multivariate modeling with copulas and engineering applications,973
9781852338060,52,Queuing theory applications to communication systems : control of traffic flows and load balancing,991
9781852338060,53,Support vector machines for data modeling with software engineering applications,1023
9781852338060,54,Optimal system design,1039
9781852338688,Ch. 1,An overview of the book,1
9781852338688,Ch. 2,Optimal Markovian couplings,17
9781852338688,Ch. 3,New variational formulas for the first eigenvalue,41
9781852338688,Ch. 4,Generalized Cheeger's method,67
9781852338688,Ch. 5,Ten explicit criteria in dimension one,89
9781852338688,Ch. 6,Poincare-type inequalities in dimension one,113
9781852338688,Ch. 7,Functional inequalities,131
9781852338688,Ch. 8,A diagram of nine types of ergodicity,149
9781852338688,Ch. 9,Reaction - diffusion processes,163
9781852338688,Ch. 10,Stochastic models of economic optimization,181
9781852338688,App. A,Some elementary lemmas,193
9781852338688,App. B,Examples of the Ising model on two to four sites,197
9781852338923,1,Random closed sets and capacity functionals,1
9781852338923,2,Expectations of random sets,145
9781852338923,3,Minkowski addition,195
9781852338923,4,Unions of random sets,241
9781852338923,5,Random sets and random functions,303
9781852338923,App. A,Topological spaces and linear spaces,387
9781852338923,App. B,Space of closed sets,398
9781852338923,App. C,Compact sets and the Hausdorff metric,402
9781852338923,App. D,Multifunctions and semicontinuity,409
9781852338923,App. E,"Measures, probabilities and capacities",412
9781852338923,App. F,Convex sets,421
9781852338923,App. G,Semigroups and harmonic analysis,425
9781852338923,App. H,Regular variation,428
9781857281323,1,"Why biologists need sampling, experimental design and statistics",5
9781857281323,2,Some basic ideas in experimental design and statistical analysis,23
9781857281323,3,"Variables, populations and samples",41
9781857281323,4,Describing samples,63
9781857281323,5,Three important models for the frequency distribution of variables,83
9781857281323,6,Tests on a single sample: do the data fit the model?,123
9781857281323,7,Single samples: the reliability of estimates,155
9781857281323,8,Tests on a single sample: association and correlation between two variables,187
9781857281323,9,Tests using two independent samples: are the two populations different?,215
9781857281323,10,Tests for two related samples,253
9781857281323,11,Tests using three or more samples: do three or more populations differ?,269
9781857281323,12,Checklists for the design of sampling programmes and experiments and a key to statistical tests,305
9781858982205,1,The ET Interview: Professor Arnold Zellner,3
9781858982205,2,"Sir Harold Jeffreys, F.R.S.: 1891-1989",34
9781858982205,3,"Statistics, Science and Public Policy",39
9781858982205,4,Bayesian Analysis in Econometrics,45
9781858982205,5,Bayesian Econometrics,69
9781858982205,6,Bayesian and non-Bayesian Approaches to Statistical Inference and Decision-making,86
9781858982205,7,"Models, Prior Information and Bayesian Analysis",97
9781858982205,8,Maximal Data Information Prior Distributions,112
9781858982205,9,Past and Recent Results on Maximal Data Information Priors,127
9781858982205,10,On the Information Provided by an Experiment and Maximal Data Information Priors (MDIPs),149
9781858982205,11,Optimal Information Processing and Bayes's Theorem,154
9781858982205,12,Bayesian Methods and Entropy in Economics and Econometrics,161
9781858982205,13,Estimation of Regression Relationships Containing Unobservable Independent Variables,181
9781858982205,14,Bayesian and Non-Bayesian Analysis of the Regression Model with Multivariate Student-t Error Terms,195
9781858982205,15,An Error-Components Procedure (ECP) for Introducing Prior Information about Covariance Matrices and Analysis of Multivariate Regression Models,201
9781858982205,16,Bayesian Analysis of Dichotomous Quantal Response Models,215
9781858982205,17,Bayesian Estimation and Prediction Using Asymmetric Loss Functions,244
9781858982205,18,Estimation of Functions of Population Means and Regression Coefficients including Structural Coefficients: A Minimum Expected Loss (MELO) Approach,250
9781858982205,19,Minimum Expected Loss (MELO) Estimators for Functions of Parameters and Structural Coefficients of Econometric Models,282
9781858982205,20,Bayesian Method of Moments (BMOM) Analysis of Mean and Regression Models,291
9781858982205,21,Finite Sample Properties of Simultaneous Equations Estimates and Estimators: Bayesian and Non-Bayesian Approaches,305
9781858982205,22,Posterior Odds Ratios for Regression Hypotheses: General Considerations and Some Specific Results,333
9781858982205,23,Posterior Odds Ratios for Selected Regression Hypotheses,364
9781858982205,24,Jeffreys-Bayes Posterior Odds Ratio and the Akaike Information Criterion for Discriminating between Models,383
9781858982205,25,"Bayesian Analysis, Model Selection and Prediction",389
9781858982205,26,Prediction and Decision Problems in Regression Models from the Bayesian Point of View,403
9781858982205,27,Sensitivity of Control to Uncertainty and Form of the Criterion Function,412
9781858982205,28,The Quality of Quantitative Economic Policy-making when Targets and Costs of Change are Mis-specified,433
9781858982205,29,Forecasting International Growth Rates Using Bayesian Shrinkage and Other Procedures,453
9781858982205,30,"Forecasting Turning Points in International Output Growth Rates Using Bayesian Exponentially Weighted Autoregression, Time-varying Parameter, and Pooling Techniques",473
9781858982205,31,To Combine or not to Combine? Issues of Combining Forecasts,503
